rep,condition,split,seed,success,steps,error
1,origc_isat_ss,eval_in_distribution,16,False,50,
1,origc_isat_ss,eval_in_distribution,17,False,50,
1,origc_isat_ss,eval_in_distribution,18,True,25,
1,origc_isat_ss,eval_in_distribution,19,True,14,
1,origc_isat_ss,eval_in_distribution,20,True,43,
1,origc_isat_ss,eval_in_distribution,21,False,50,
1,origc_isat_ss,eval_in_distribution,22,True,32,
1,origc_isat_ss,eval_in_distribution,23,True,9,
1,origc_isat_ss,eval_in_distribution,24,True,8,
1,origc_isat_ss,eval_in_distribution,25,False,50,
1,origc_isat_ss,eval_in_distribution,26,True,7,
1,origc_isat_ss,eval_in_distribution,27,False,50,
1,origc_isat_ss,eval_in_distribution,28,False,50,
1,origc_isat_ss,eval_in_distribution,29,False,50,
1,origc_isat_ss,eval_out_of_distribution,0,False,50,
1,origc_isat_ss,eval_out_of_distribution,1,False,50,
1,origc_isat_ss,eval_out_of_distribution,2,False,50,
1,origc_isat_ss,eval_out_of_distribution,3,False,50,
1,origc_isat_ss,eval_out_of_distribution,4,False,50,
1,origc_isat_ss,eval_out_of_distribution,5,False,50,
1,origc_isat_ss,eval_out_of_distribution,6,False,50,
1,origc_isat_ss,eval_out_of_distribution,7,True,6,
1,origc_isat_ss,eval_out_of_distribution,8,False,50,
1,origc_isat_ss,eval_out_of_distribution,9,False,50,
1,origc_isat_ss,eval_out_of_distribution,10,True,14,
1,origc_isat_ss,eval_out_of_distribution,11,True,6,
1,origc_isat_ss,eval_out_of_distribution,12,False,50,
1,origc_isat_ss,eval_out_of_distribution,13,True,8,
1,origc_isat_ss,eval_out_of_distribution,14,True,28,
1,origc_isat_ss,eval_out_of_distribution,15,True,41,
1,origc_isat_ss,eval_out_of_distribution,16,False,50,
1,origc_isat_ss,eval_out_of_distribution,17,False,50,
1,origc_isat_ss,eval_out_of_distribution,18,True,9,
1,origc_isat_ss,eval_out_of_distribution,19,True,7,
1,origc_isat_ss,eval_out_of_distribution,20,False,50,
1,origc_isat_ss,eval_out_of_distribution,21,True,7,
1,origc_isat_ss,eval_out_of_distribution,22,True,6,
1,origc_isat_ss,eval_out_of_distribution,23,True,29,
1,origc_isat_ss,eval_out_of_distribution,24,False,50,
1,origc_isat_ss,eval_out_of_distribution,25,False,50,
1,origc_isat_ss,eval_out_of_distribution,26,False,50,
1,origc_isat_ss,eval_out_of_distribution,27,False,50,
1,origc_isat_ss,eval_out_of_distribution,28,False,50,
1,origc_isat_ss,eval_out_of_distribution,29,False,50,
2,nobank,eval_in_distribution,0,False,50,
2,nobank,eval_in_distribution,1,False,50,
2,nobank,eval_in_distribution,2,False,50,
2,nobank,eval_in_distribution,3,True,35,
2,nobank,eval_in_distribution,4,False,50,
2,nobank,eval_in_distribution,5,True,4,
2,nobank,eval_in_distribution,6,False,50,
2,nobank,eval_in_distribution,7,False,50,
2,nobank,eval_in_distribution,8,True,41,
2,nobank,eval_in_distribution,9,True,33,
2,nobank,eval_in_distribution,10,True,4,
2,nobank,eval_in_distribution,11,False,50,
2,nobank,eval_in_distribution,12,True,12,
2,nobank,eval_in_distribution,13,False,50,
2,nobank,eval_in_distribution,14,True,18,
2,nobank,eval_in_distribution,15,True,40,
2,nobank,eval_in_distribution,16,False,50,
2,nobank,eval_in_distribution,17,False,50,
2,nobank,eval_in_distribution,18,False,50,
2,nobank,eval_in_distribution,19,False,50,
2,nobank,eval_in_distribution,20,False,50,
2,nobank,eval_in_distribution,21,True,4,
2,nobank,eval_in_distribution,22,True,11,
2,nobank,eval_in_distribution,23,True,7,
2,nobank,eval_in_distribution,24,True,25,
2,nobank,eval_in_distribution,25,False,50,
2,nobank,eval_in_distribution,26,True,9,
2,nobank,eval_in_distribution,27,False,50,
2,nobank,eval_in_distribution,28,False,50,
2,nobank,eval_in_distribution,29,False,50,
2,nobank,eval_out_of_distribution,0,False,50,
2,nobank,eval_out_of_distribution,1,False,50,
2,nobank,eval_out_of_distribution,2,False,50,
2,nobank,eval_out_of_distribution,3,False,50,
2,nobank,eval_out_of_distribution,4,True,23,
2,nobank,eval_out_of_distribution,5,False,50,
2,nobank,eval_out_of_distribution,6,False,50,
2,nobank,eval_out_of_distribution,7,True,15,
2,nobank,eval_out_of_distribution,8,False,50,
2,nobank,eval_out_of_distribution,9,False,50,
2,nobank,eval_out_of_distribution,10,True,32,
2,nobank,eval_out_of_distribution,11,True,3,
2,nobank,eval_out_of_distribution,12,False,50,
2,nobank,eval_out_of_distribution,13,True,44,
2,nobank,eval_out_of_distribution,14,False,50,
2,nobank,eval_out_of_distribution,15,True,25,
2,nobank,eval_out_of_distribution,16,False,50,
2,nobank,eval_out_of_distribution,17,False,50,
2,nobank,eval_out_of_distribution,18,False,50,
2,nobank,eval_out_of_distribution,19,False,50,
2,nobank,eval_out_of_distribution,20,True,29,
2,nobank,eval_out_of_distribution,21,True,9,
2,nobank,eval_out_of_distribution,22,False,50,
2,nobank,eval_out_of_distribution,23,False,50,
2,nobank,eval_out_of_distribution,24,False,50,
2,nobank,eval_out_of_distribution,25,True,44,
2,nobank,eval_out_of_distribution,26,False,50,
2,nobank,eval_out_of_distribution,27,False,50,
2,nobank,eval_out_of_distribution,28,False,50,
2,nobank,eval_out_of_distribution,29,False,50,
2,orig,eval_in_distribution,0,False,50,
2,orig,eval_in_distribution,1,False,50,
2,orig,eval_in_distribution,2,True,18,
2,orig,eval_in_distribution,3,False,50,
2,orig,eval_in_distribution,4,False,50,
2,orig,eval_in_distribution,5,True,5,
2,orig,eval_in_distribution,6,False,50,
2,orig,eval_in_distribution,7,True,30,
2,orig,eval_in_distribution,8,True,9,
2,orig,eval_in_distribution,9,False,50,
2,orig,eval_in_distribution,10,True,8,
2,orig,eval_in_distribution,11,False,50,
2,orig,eval_in_distribution,12,True,7,
2,orig,eval_in_distribution,13,True,9,
2,orig,eval_in_distribution,14,True,42,
2,orig,eval_in_distribution,15,True,9,
2,orig,eval_in_distribution,16,True,37,
2,orig,eval_in_distribution,17,False,50,
2,orig,eval_in_distribution,18,False,50,
2,orig,eval_in_distribution,19,False,50,
2,orig,eval_in_distribution,20,False,50,
2,orig,eval_in_distribution,21,False,50,
2,orig,eval_in_distribution,22,False,50,
2,orig,eval_in_distribution,23,True,4,
2,orig,eval_in_distribution,24,True,8,
2,orig,eval_in_distribution,25,False,50,
2,orig,eval_in_distribution,26,False,50,
2,orig,eval_in_distribution,27,False,50,
2,orig,eval_in_distribution,28,False,50,
2,orig,eval_in_distribution,29,False,50,
2,orig,eval_out_of_distribution,0,False,50,
2,orig,eval_out_of_distribution,1,False,50,
2,orig,eval_out_of_distribution,2,True,47,
2,orig,eval_out_of_distribution,3,False,50,
2,orig,eval_out_of_distribution,4,True,20,
2,orig,eval_out_of_distribution,5,False,50,
2,orig,eval_out_of_distribution,6,False,50,
2,orig,eval_out_of_distribution,7,False,50,
2,orig,eval_out_of_distribution,8,False,50,
2,orig,eval_out_of_distribution,9,False,50,
2,orig,eval_out_of_distribution,10,True,19,
2,orig,eval_out_of_distribution,11,False,50,
2,orig,eval_out_of_distribution,12,False,50,
2,orig,eval_out_of_distribution,13,True,9,
2,orig,eval_out_of_distribution,14,True,24,
2,orig,eval_out_of_distribution,15,True,7,
2,orig,eval_out_of_distribution,16,True,23,
2,orig,eval_out_of_distribution,17,False,50,
2,orig,eval_out_of_distribution,18,False,50,
2,orig,eval_out_of_distribution,19,True,7,
2,orig,eval_out_of_distribution,20,False,50,
2,orig,eval_out_of_distribution,21,True,8,
2,orig,eval_out_of_distribution,22,True,45,
2,orig,eval_out_of_distribution,23,True,43,
2,orig,eval_out_of_distribution,24,True,28,
2,orig,eval_out_of_distribution,25,False,50,
2,orig,eval_out_of_distribution,26,False,50,
2,orig,eval_out_of_distribution,27,True,15,
2,orig,eval_out_of_distribution,28,False,50,
2,orig,eval_out_of_distribution,29,True,15,
2,orig_m,eval_in_distribution,0,False,50,
2,orig_m,eval_in_distribution,1,False,50,
2,orig_m,eval_in_distribution,2,True,23,
2,orig_m,eval_in_distribution,3,False,50,
2,orig_m,eval_in_distribution,4,False,50,
2,orig_m,eval_in_distribution,5,True,4,
2,orig_m,eval_in_distribution,6,True,6,
2,orig_m,eval_in_distribution,7,True,15,
2,orig_m,eval_in_distribution,8,True,10,
2,orig_m,eval_in_distribution,9,True,50,
2,orig_m,eval_in_distribution,10,True,4,
2,orig_m,eval_in_distribution,11,True,7,
2,orig_m,eval_in_distribution,12,True,8,
2,orig_m,eval_in_distribution,13,True,17,
2,orig_m,eval_in_distribution,14,True,20,
2,orig_m,eval_in_distribution,15,True,14,
2,orig_m,eval_in_distribution,16,True,10,
2,orig_m,eval_in_distribution,17,False,50,
2,orig_m,eval_in_distribution,18,False,50,
2,orig_m,eval_in_distribution,19,True,36,
2,orig_m,eval_in_distribution,20,False,50,
2,orig_m,eval_in_distribution,21,True,6,
2,orig_m,eval_in_distribution,22,True,19,
2,orig_m,eval_in_distribution,23,True,6,
2,orig_m,eval_in_distribution,24,True,10,
2,orig_m,eval_in_distribution,25,False,50,
2,orig_m,eval_in_distribution,26,True,7,
2,orig_m,eval_in_distribution,27,False,50,
2,orig_m,eval_in_distribution,28,False,50,
2,orig_m,eval_in_distribution,29,False,50,
2,orig_m,eval_out_of_distribution,0,False,50,
2,orig_m,eval_out_of_distribution,1,False,50,
2,orig_m,eval_out_of_distribution,2,True,13,
2,orig_m,eval_out_of_distribution,3,False,50,
2,orig_m,eval_out_of_distribution,4,False,50,
2,orig_m,eval_out_of_distribution,5,False,50,
2,orig_m,eval_out_of_distribution,6,False,50,
2,orig_m,eval_out_of_distribution,7,True,5,
2,orig_m,eval_out_of_distribution,8,False,50,
2,orig_m,eval_out_of_distribution,9,False,50,
2,orig_m,eval_out_of_distribution,10,True,14,
2,orig_m,eval_out_of_distribution,11,True,3,
2,orig_m,eval_out_of_distribution,12,False,50,
2,orig_m,eval_out_of_distribution,13,True,8,
2,orig_m,eval_out_of_distribution,14,True,45,
2,orig_m,eval_out_of_distribution,15,True,7,
2,orig_m,eval_out_of_distribution,16,True,13,
2,orig_m,eval_out_of_distribution,17,False,50,
2,orig_m,eval_out_of_distribution,18,True,16,
2,orig_m,eval_out_of_distribution,19,True,7,
2,orig_m,eval_out_of_distribution,20,True,26,
2,orig_m,eval_out_of_distribution,21,True,8,
2,orig_m,eval_out_of_distribution,22,True,11,
2,orig_m,eval_out_of_distribution,23,True,13,
2,orig_m,eval_out_of_distribution,24,True,23,
2,orig_m,eval_out_of_distribution,25,False,50,
2,orig_m,eval_out_of_distribution,26,False,50,
2,orig_m,eval_out_of_distribution,27,False,50,
2,orig_m,eval_out_of_distribution,28,False,50,
2,orig_m,eval_out_of_distribution,29,False,50,
2,ours,eval_in_distribution,0,False,50,
2,ours,eval_in_distribution,1,False,50,
2,ours,eval_in_distribution,2,True,10,
2,ours,eval_in_distribution,3,True,50,
2,ours,eval_in_distribution,4,False,50,
2,ours,eval_in_distribution,5,True,5,
2,ours,eval_in_distribution,6,False,50,
2,ours,eval_in_distribution,7,False,50,
2,ours,eval_in_distribution,8,False,50,
2,ours,eval_in_distribution,9,False,50,
2,ours,eval_in_distribution,10,True,27,
2,ours,eval_in_distribution,11,False,50,
2,ours,eval_in_distribution,12,False,50,
2,ours,eval_in_distribution,13,False,50,
2,ours,eval_in_distribution,14,True,21,
2,ours,eval_in_distribution,15,False,50,
2,ours,eval_in_distribution,16,False,50,
2,ours,eval_in_distribution,17,False,50,
2,ours,eval_in_distribution,18,False,50,
2,ours,eval_in_distribution,19,False,50,
2,ours,eval_in_distribution,20,False,50,
2,ours,eval_in_distribution,21,True,18,
2,ours,eval_in_distribution,22,True,4,
2,ours,eval_in_distribution,23,True,12,
2,ours,eval_in_distribution,24,True,9,
2,ours,eval_in_distribution,25,False,50,
2,ours,eval_in_distribution,26,True,7,
2,ours,eval_in_distribution,27,True,41,
2,ours,eval_in_distribution,28,False,50,
2,ours,eval_in_distribution,29,False,50,
2,ours,eval_out_of_distribution,0,False,50,
2,ours,eval_out_of_distribution,1,False,50,
2,ours,eval_out_of_distribution,2,False,50,
2,ours,eval_out_of_distribution,3,False,50,
2,ours,eval_out_of_distribution,4,False,50,
2,ours,eval_out_of_distribution,5,False,50,
2,ours,eval_out_of_distribution,6,False,50,
2,ours,eval_out_of_distribution,7,True,13,
2,ours,eval_out_of_distribution,8,False,50,
2,ours,eval_out_of_distribution,9,True,33,
2,ours,eval_out_of_distribution,10,True,6,
2,ours,eval_out_of_distribution,11,True,3,
2,ours,eval_out_of_distribution,12,True,42,
2,ours,eval_out_of_distribution,13,False,50,
2,ours,eval_out_of_distribution,14,False,50,
2,ours,eval_out_of_distribution,15,True,22,
2,ours,eval_out_of_distribution,16,False,50,
2,ours,eval_out_of_distribution,17,True,15,
2,ours,eval_out_of_distribution,18,True,7,
2,ours,eval_out_of_distribution,19,False,50,
2,ours,eval_out_of_distribution,20,False,50,
2,ours,eval_out_of_distribution,21,True,24,
2,ours,eval_out_of_distribution,22,False,50,
2,ours,eval_out_of_distribution,23,False,50,
2,ours,eval_out_of_distribution,24,False,50,
2,ours,eval_out_of_distribution,25,False,50,
2,ours,eval_out_of_distribution,26,False,50,
2,ours,eval_out_of_distribution,27,False,50,
2,ours,eval_out_of_distribution,28,False,50,
2,ours,eval_out_of_distribution,29,False,50,
2,fhmid_full,eval_in_distribution,0,True,9,
2,fhmid_full,eval_in_distribution,1,False,50,
2,fhmid_full,eval_in_distribution,2,True,31,
2,fhmid_full,eval_in_distribution,3,False,50,
2,fhmid_full,eval_in_distribution,4,False,50,
2,fhmid_full,eval_in_distribution,5,True,4,
2,fhmid_full,eval_in_distribution,6,False,50,
2,fhmid_full,eval_in_distribution,7,False,50,
2,fhmid_full,eval_in_distribution,8,True,13,
2,fhmid_full,eval_in_distribution,9,False,50,
2,fhmid_full,eval_in_distribution,10,True,38,
2,fhmid_full,eval_in_distribution,11,False,50,
2,fhmid_full,eval_in_distribution,12,False,50,
2,fhmid_full,eval_in_distribution,13,True,21,
2,fhmid_full,eval_in_distribution,14,False,50,
2,fhmid_full,eval_in_distribution,15,True,11,
2,fhmid_full,eval_in_distribution,16,True,9,
2,fhmid_full,eval_in_distribution,17,False,50,
2,fhmid_full,eval_in_distribution,18,False,50,
2,fhmid_full,eval_in_distribution,19,False,50,
2,fhmid_full,eval_in_distribution,20,False,50,
2,fhmid_full,eval_in_distribution,21,True,7,
2,fhmid_full,eval_in_distribution,22,False,50,
2,fhmid_full,eval_in_distribution,23,True,4,
2,fhmid_full,eval_in_distribution,24,True,8,
2,fhmid_full,eval_in_distribution,25,False,50,
2,fhmid_full,eval_in_distribution,26,True,6,
2,fhmid_full,eval_in_distribution,27,False,50,
2,fhmid_full,eval_in_distribution,28,False,50,
2,fhmid_full,eval_in_distribution,29,False,50,
2,fhmid_full,eval_out_of_distribution,0,False,50,
2,fhmid_full,eval_out_of_distribution,1,False,50,
2,fhmid_full,eval_out_of_distribution,2,True,35,
2,fhmid_full,eval_out_of_distribution,3,False,50,
2,fhmid_full,eval_out_of_distribution,4,True,11,
2,fhmid_full,eval_out_of_distribution,5,False,50,
2,fhmid_full,eval_out_of_distribution,6,False,50,
2,fhmid_full,eval_out_of_distribution,7,True,16,
2,fhmid_full,eval_out_of_distribution,8,False,50,
2,fhmid_full,eval_out_of_distribution,9,False,50,
2,fhmid_full,eval_out_of_distribution,10,True,4,
2,fhmid_full,eval_out_of_distribution,11,True,3,
2,fhmid_full,eval_out_of_distribution,12,False,50,
2,fhmid_full,eval_out_of_distribution,13,False,50,
2,fhmid_full,eval_out_of_distribution,14,True,22,
2,fhmid_full,eval_out_of_distribution,15,True,8,
2,fhmid_full,eval_out_of_distribution,16,True,8,
2,fhmid_full,eval_out_of_distribution,17,False,50,
2,fhmid_full,eval_out_of_distribution,18,True,13,
2,fhmid_full,eval_out_of_distribution,19,False,50,
2,fhmid_full,eval_out_of_distribution,20,False,50,
2,fhmid_full,eval_out_of_distribution,21,True,16,
2,fhmid_full,eval_out_of_distribution,22,False,50,
2,fhmid_full,eval_out_of_distribution,23,False,50,
2,fhmid_full,eval_out_of_distribution,24,True,30,
2,fhmid_full,eval_out_of_distribution,25,False,50,
2,fhmid_full,eval_out_of_distribution,26,False,50,
2,fhmid_full,eval_out_of_distribution,27,True,8,
2,fhmid_full,eval_out_of_distribution,28,False,50,
2,fhmid_full,eval_out_of_distribution,29,False,50,
2,fhmid_m,eval_in_distribution,0,True,9,
2,fhmid_m,eval_in_distribution,1,False,50,
2,fhmid_m,eval_in_distribution,2,True,33,
2,fhmid_m,eval_in_distribution,3,True,48,
2,fhmid_m,eval_in_distribution,4,False,50,
2,fhmid_m,eval_in_distribution,5,True,4,
2,fhmid_m,eval_in_distribution,6,True,17,
2,fhmid_m,eval_in_distribution,7,False,50,
2,fhmid_m,eval_in_distribution,8,True,12,
2,fhmid_m,eval_in_distribution,9,False,50,
2,fhmid_m,eval_in_distribution,10,True,6,
2,fhmid_m,eval_in_distribution,11,False,50,
2,fhmid_m,eval_in_distribution,12,False,50,
2,fhmid_m,eval_in_distribution,13,False,50,
2,fhmid_m,eval_in_distribution,14,True,28,
2,fhmid_m,eval_in_distribution,15,False,50,
2,fhmid_m,eval_in_distribution,16,True,9,
2,fhmid_m,eval_in_distribution,17,False,50,
2,fhmid_m,eval_in_distribution,18,False,50,
2,fhmid_m,eval_in_distribution,19,False,50,
2,fhmid_m,eval_in_distribution,20,False,50,
2,fhmid_m,eval_in_distribution,21,False,50,
2,fhmid_m,eval_in_distribution,22,True,41,
2,fhmid_m,eval_in_distribution,23,True,4,
2,fhmid_m,eval_in_distribution,24,True,8,
2,fhmid_m,eval_in_distribution,25,False,50,
2,fhmid_m,eval_in_distribution,26,True,4,
2,fhmid_m,eval_in_distribution,27,False,50,
2,fhmid_m,eval_in_distribution,28,False,50,
2,fhmid_m,eval_in_distribution,29,False,50,
2,fhmid_m,eval_out_of_distribution,0,False,50,
2,fhmid_m,eval_out_of_distribution,1,False,50,
2,fhmid_m,eval_out_of_distribution,2,True,11,
2,fhmid_m,eval_out_of_distribution,3,False,50,
2,fhmid_m,eval_out_of_distribution,4,True,11,
2,fhmid_m,eval_out_of_distribution,5,False,50,
2,fhmid_m,eval_out_of_distribution,6,False,50,
2,fhmid_m,eval_out_of_distribution,7,True,28,
2,fhmid_m,eval_out_of_distribution,8,False,50,
2,fhmid_m,eval_out_of_distribution,9,True,24,
2,fhmid_m,eval_out_of_distribution,10,True,3,
2,fhmid_m,eval_out_of_distribution,11,True,3,
2,fhmid_m,eval_out_of_distribution,12,False,50,
2,fhmid_m,eval_out_of_distribution,13,False,50,
2,fhmid_m,eval_out_of_distribution,14,True,29,
2,fhmid_m,eval_out_of_distribution,15,True,12,
2,fhmid_m,eval_out_of_distribution,16,True,8,
2,fhmid_m,eval_out_of_distribution,17,False,50,
2,fhmid_m,eval_out_of_distribution,18,True,18,
2,fhmid_m,eval_out_of_distribution,19,False,50,
2,fhmid_m,eval_out_of_distribution,20,False,50,
2,fhmid_m,eval_out_of_distribution,21,True,10,
2,fhmid_m,eval_out_of_distribution,22,True,49,
2,fhmid_m,eval_out_of_distribution,23,False,50,
2,fhmid_m,eval_out_of_distribution,24,True,15,
2,fhmid_m,eval_out_of_distribution,25,False,50,
2,fhmid_m,eval_out_of_distribution,26,False,50,
2,fhmid_m,eval_out_of_distribution,27,True,8,
2,fhmid_m,eval_out_of_distribution,28,True,20,
2,fhmid_m,eval_out_of_distribution,29,False,50,
2,isat_full,eval_in_distribution,0,True,42,
2,isat_full,eval_in_distribution,1,False,50,
2,isat_full,eval_in_distribution,2,True,8,
2,isat_full,eval_in_distribution,3,False,50,
2,isat_full,eval_in_distribution,4,False,50,
2,isat_full,eval_in_distribution,5,True,4,
2,isat_full,eval_in_distribution,6,False,50,
2,isat_full,eval_in_distribution,7,False,50,
2,isat_full,eval_in_distribution,8,False,50,
2,isat_full,eval_in_distribution,9,False,50,
2,isat_full,eval_in_distribution,10,True,6,
2,isat_full,eval_in_distribution,11,True,43,
2,isat_full,eval_in_distribution,12,True,29,
2,isat_full,eval_in_distribution,13,False,50,
2,isat_full,eval_in_distribution,14,True,11,
2,isat_full,eval_in_distribution,15,False,50,
2,isat_full,eval_in_distribution,16,False,50,
2,isat_full,eval_in_distribution,17,False,50,
2,isat_full,eval_in_distribution,18,False,50,
2,isat_full,eval_in_distribution,19,False,50,
2,isat_full,eval_in_distribution,20,False,50,
2,isat_full,eval_in_distribution,21,True,4,
2,isat_full,eval_in_distribution,22,True,9,
2,isat_full,eval_in_distribution,23,True,7,
2,isat_full,eval_in_distribution,24,True,18,
2,isat_full,eval_in_distribution,25,False,50,
2,isat_full,eval_in_distribution,26,True,6,
2,isat_full,eval_in_distribution,27,False,50,
2,isat_full,eval_in_distribution,28,False,50,
2,isat_full,eval_in_distribution,29,False,50,
2,isat_full,eval_out_of_distribution,0,False,50,
2,isat_full,eval_out_of_distribution,1,False,50,
2,isat_full,eval_out_of_distribution,2,False,50,
2,isat_full,eval_out_of_distribution,3,False,50,
2,isat_full,eval_out_of_distribution,4,False,50,
2,isat_full,eval_out_of_distribution,5,False,50,
2,isat_full,eval_out_of_distribution,6,False,50,
2,isat_full,eval_out_of_distribution,7,True,15,
2,isat_full,eval_out_of_distribution,8,False,50,
2,isat_full,eval_out_of_distribution,9,False,50,
2,isat_full,eval_out_of_distribution,10,True,25,
2,isat_full,eval_out_of_distribution,11,True,3,
2,isat_full,eval_out_of_distribution,12,True,34,
2,isat_full,eval_out_of_distribution,13,False,50,
2,isat_full,eval_out_of_distribution,14,False,50,
2,isat_full,eval_out_of_distribution,15,True,6,
2,isat_full,eval_out_of_distribution,16,False,50,
2,isat_full,eval_out_of_distribution,17,False,50,
2,isat_full,eval_out_of_distribution,18,True,7,
2,isat_full,eval_out_of_distribution,19,False,50,
2,isat_full,eval_out_of_distribution,20,False,50,
2,isat_full,eval_out_of_distribution,21,True,8,
2,isat_full,eval_out_of_distribution,22,False,50,
2,isat_full,eval_out_of_distribution,23,False,50,
2,isat_full,eval_out_of_distribution,24,False,50,
2,isat_full,eval_out_of_distribution,25,False,50,
2,isat_full,eval_out_of_distribution,26,False,50,
2,isat_full,eval_out_of_distribution,27,False,50,
2,isat_full,eval_out_of_distribution,28,False,50,
2,isat_full,eval_out_of_distribution,29,False,50,
2,isat_m,eval_in_distribution,0,False,50,
2,isat_m,eval_in_distribution,1,False,50,
2,isat_m,eval_in_distribution,2,True,14,
2,isat_m,eval_in_distribution,3,True,31,
2,isat_m,eval_in_distribution,4,False,50,
2,isat_m,eval_in_distribution,5,True,4,
2,isat_m,eval_in_distribution,6,False,50,
2,isat_m,eval_in_distribution,7,False,50,
2,isat_m,eval_in_distribution,8,True,21,
2,isat_m,eval_in_distribution,9,False,50,
2,isat_m,eval_in_distribution,10,True,6,
2,isat_m,eval_in_distribution,11,False,50,
2,isat_m,eval_in_distribution,12,True,26,
2,isat_m,eval_in_distribution,13,False,50,
2,isat_m,eval_in_distribution,14,False,50,
2,isat_m,eval_in_distribution,15,False,50,
2,isat_m,eval_in_distribution,16,False,50,
2,isat_m,eval_in_distribution,17,False,50,
2,isat_m,eval_in_distribution,18,False,50,
2,isat_m,eval_in_distribution,19,False,50,
2,isat_m,eval_in_distribution,20,False,50,
2,isat_m,eval_in_distribution,21,True,4,
2,isat_m,eval_in_distribution,22,True,6,
2,isat_m,eval_in_distribution,23,True,5,
2,isat_m,eval_in_distribution,24,True,18,
2,isat_m,eval_in_distribution,25,False,50,
2,isat_m,eval_in_distribution,26,True,4,
2,isat_m,eval_in_distribution,27,False,50,
2,isat_m,eval_in_distribution,28,False,50,
2,isat_m,eval_in_distribution,29,False,50,
2,isat_m,eval_out_of_distribution,0,False,50,
2,isat_m,eval_out_of_distribution,1,False,50,
2,isat_m,eval_out_of_distribution,2,False,50,
2,isat_m,eval_out_of_distribution,3,False,50,
2,isat_m,eval_out_of_distribution,4,False,50,
2,isat_m,eval_out_of_distribution,5,False,50,
2,isat_m,eval_out_of_distribution,6,False,50,
2,isat_m,eval_out_of_distribution,7,True,14,
2,isat_m,eval_out_of_distribution,8,False,50,
2,isat_m,eval_out_of_distribution,9,True,31,
2,isat_m,eval_out_of_distribution,10,True,4,
2,isat_m,eval_out_of_distribution,11,True,3,
2,isat_m,eval_out_of_distribution,12,True,26,
2,isat_m,eval_out_of_distribution,13,False,50,
2,isat_m,eval_out_of_distribution,14,False,50,
2,isat_m,eval_out_of_distribution,15,True,50,
2,isat_m,eval_out_of_distribution,16,False,50,
2,isat_m,eval_out_of_distribution,17,False,50,
2,isat_m,eval_out_of_distribution,18,True,10,
2,isat_m,eval_out_of_distribution,19,False,50,
2,isat_m,eval_out_of_distribution,20,False,50,
2,isat_m,eval_out_of_distribution,21,True,9,
2,isat_m,eval_out_of_distribution,22,False,50,
2,isat_m,eval_out_of_distribution,23,False,50,
2,isat_m,eval_out_of_distribution,24,False,50,
2,isat_m,eval_out_of_distribution,25,False,50,
2,isat_m,eval_out_of_distribution,26,False,50,
2,isat_m,eval_out_of_distribution,27,False,50,
2,isat_m,eval_out_of_distribution,28,False,50,
2,isat_m,eval_out_of_distribution,29,False,50,
2,nsat_full,eval_in_distribution,0,False,50,
2,nsat_full,eval_in_distribution,1,False,50,
2,nsat_full,eval_in_distribution,2,False,50,
2,nsat_full,eval_in_distribution,3,False,50,
2,nsat_full,eval_in_distribution,4,False,50,
2,nsat_full,eval_in_distribution,5,True,17,
2,nsat_full,eval_in_distribution,6,False,50,
2,nsat_full,eval_in_distribution,7,False,50,
2,nsat_full,eval_in_distribution,8,False,50,
2,nsat_full,eval_in_distribution,9,False,50,
2,nsat_full,eval_in_distribution,10,True,6,
2,nsat_full,eval_in_distribution,11,False,50,
2,nsat_full,eval_in_distribution,12,False,50,
2,nsat_full,eval_in_distribution,13,False,50,
2,nsat_full,eval_in_distribution,14,True,15,
2,nsat_full,eval_in_distribution,15,False,50,
2,nsat_full,eval_in_distribution,16,False,50,
2,nsat_full,eval_in_distribution,17,False,50,
2,nsat_full,eval_in_distribution,18,False,50,
2,nsat_full,eval_in_distribution,19,False,50,
2,nsat_full,eval_in_distribution,20,False,50,
2,nsat_full,eval_in_distribution,21,False,50,
2,nsat_full,eval_in_distribution,22,True,8,
2,nsat_full,eval_in_distribution,23,False,50,
2,nsat_full,eval_in_distribution,24,True,16,
2,nsat_full,eval_in_distribution,25,False,50,
2,nsat_full,eval_in_distribution,26,True,8,
2,nsat_full,eval_in_distribution,27,False,50,
2,nsat_full,eval_in_distribution,28,False,50,
2,nsat_full,eval_in_distribution,29,False,50,
2,nsat_full,eval_out_of_distribution,0,False,50,
2,nsat_full,eval_out_of_distribution,1,False,50,
2,nsat_full,eval_out_of_distribution,2,True,48,
2,nsat_full,eval_out_of_distribution,3,False,50,
2,nsat_full,eval_out_of_distribution,4,False,50,
2,nsat_full,eval_out_of_distribution,5,False,50,
2,nsat_full,eval_out_of_distribution,6,False,50,
2,nsat_full,eval_out_of_distribution,7,True,6,
2,nsat_full,eval_out_of_distribution,8,False,50,
2,nsat_full,eval_out_of_distribution,9,False,50,
2,nsat_full,eval_out_of_distribution,10,True,6,
2,nsat_full,eval_out_of_distribution,11,True,3,
2,nsat_full,eval_out_of_distribution,12,True,11,
2,nsat_full,eval_out_of_distribution,13,False,50,
2,nsat_full,eval_out_of_distribution,14,False,50,
2,nsat_full,eval_out_of_distribution,15,False,50,
2,nsat_full,eval_out_of_distribution,16,False,50,
2,nsat_full,eval_out_of_distribution,17,False,50,
2,nsat_full,eval_out_of_distribution,18,True,31,
2,nsat_full,eval_out_of_distribution,19,False,50,
2,nsat_full,eval_out_of_distribution,20,False,50,
